3.332837352e-03,2.300127740e-05,1.209381787e+00
3.332837352e-03,2.400133294e-05,1.208844671e+00
3.332837352e-03,2.500138848e-05,1.208286113e+00
3.332837352e-03,2.600144401e-05,1.207706293e+00
3.332837352e-03,2.700149955e-05,1.207105012e+00
3.332837352e-03,2.800155509e-05,1.206482532e+00
3.332837352e-03,2.900161063e-05,1.206143036e+00
3.332837352e-03,3.000166617e-05,1.205382930e+00
3.332837352e-03,3.000166617e-05,1.205573407e+00
3.332837352e-03,3.100172171e-05,1.204917553e+00
3.332837352e-03,3.200177725e-05,1.204232921e+00
3.332837352e-03,3.300183279e-05,1.203522390e+00
3.332837352e-03,3.400188833e-05,1.202789426e+00
3.332837352e-03,3.500194387e-05,1.202035197e+00
3.332837352e-03,3.600199940e-05,1.201260007e+00
3.332837352e-03,3.700205494e-05,1.200464208e+00
3.332837352e-03,3.800211048e-05,1.199647651e+00
3.332837352e-03,3.900216602e-05,1.198810749e+00
3.332837352e-03,4.000222156e-05,1.197918586e+00
3.332837352e-03,4.000222156e-05,1.197930087e+00
3.332837352e-03,4.100227710e-05,1.197075437e+00
3.332837352e-03,4.200233264e-05,1.196177374e+00
3.332837352e-03,4.300238818e-05,1.195259204e+00
3.332837352e-03,4.400244372e-05,1.194320831e+00
3.332837352e-03,4.500249926e-05,1.193362499e+00
3.332837352e-03,4.600255480e-05,1.192384259e+00
3.332837352e-03,4.700261033e-05,1.191386170e+00
3.332837352e-03,4.800266587e-05,1.190368265e+00
3.332837352e-03,4.900272141e-05,1.189330904e+00
3.332837352e-03,5.000277695e-05,1.188241620e+00
3.332837352e-03,5.000277695e-05,1.188417272e+00
3.332837352e-03,5.100283249e-05,1.187197322e+00
3.332837352e-03,5.200288803e-05,1.186101468e+00
3.332837352e-03,5.300294357e-05,1.184986401e+00
3.332837352e-03,5.400299911e-05,1.183852192e+00
3.332837352e-03,5.500305465e-05,1.182698864e+00
3.332837352e-03,5.600311019e-05,1.181526613e+00
3.332837352e-03,5.625312407e-05,1.181145956e+00
3.332837352e-03,5.687815878e-05,1.180568496e+00
3.332837352e-03,5.700316572e-05,1.180335385e+00
3.332837352e-03,5.750319349e-05,1.179864523e+00
3.332837352e-03,5.800322126e-05,1.179125553e+00
3.332837352e-03,5.812822821e-05,1.179120501e+00
3.332837352e-03,5.875326292e-05,1.178359270e+00
3.332837352e-03,5.900327680e-05,1.177897023e+00
3.332837352e-03,5.937829763e-05,1.177587709e+00
3.332837352e-03,5.950330457e-05,1.177425684e+00
3.332837352e-03,6.000333234e-05,1.176829573e+00
3.332837352e-03,6.000333234e-05,1.176823822e+00
3.332837352e-03,6.050336011e-05,1.176226971e+00
3.332837352e-03,6.062836705e-05,1.176020862e+00
3.332837352e-03,6.100338788e-05,1.175597171e+00
3.332837352e-03,6.125340177e-05,1.175226491e+00
3.332837352e-03,6.150341565e-05,1.174960357e+00
3.332837352e-03,6.187843648e-05,1.174424981e+00
3.332837352e-03,6.200344342e-05,1.174318068e+00
3.332837352e-03,6.250347119e-05,1.173671078e+00
3.332837352e-03,6.300349896e-05,1.173019502e+00
3.332837352e-03,6.312850590e-05,1.172800406e+00
3.332837352e-03,6.350352673e-05,1.172363109e+00
3.332837352e-03,6.375354061e-05,1.171977515e+00
3.332837352e-03,6.400355450e-05,1.171702446e+00
3.332837352e-03,6.437857532e-05,1.171147657e+00
3.332837352e-03,6.450358227e-05,1.171037209e+00
3.332837352e-03,6.500361004e-05,1.170367538e+00
3.332837352e-03,6.550363781e-05,1.169693380e+00
3.332837352e-03,6.562864475e-05,1.169466766e+00
3.332837352e-03,6.600366558e-05,1.169014673e+00
3.332837352e-03,6.625367946e-05,1.168615905e+00
